CLUE,ANS,POS
"Linchpin, principle support ",mainstay,6
Soft French cheese ,brie,1
Something similar to something else ,analogue,14
Claw ,talon,2
Bite and grind food in the mouth,chew,2
Spicy pepper sauce ,tabasco,1
Heart rate ,pulse,1
"Start, launch ",initiate,2
Sailing boat ,yacht,1
Banquets or celebratory days ,feasts,8
Grant to help defray costs ,subsidy,1
Very thin paper ,tissue,1
Creature (American) ,critter,3
Sticky substance ,goo,14
Contract of insurance ,policy,1
They see to it that wills are put into effect ,executors,1
Country's financial state ,economy,1
Manifest; obvious ,evident,4
