CLUE,ANS,POS,FOUND IN
Soldier on guard ,sentry,15,Fortress sentry
Farm implement ,plough,2,Ploughshare
Regions at the top and bottom of the world ,polar,13,Polar opposites
Privilege ,right,7,Privilege of birth (right by default)
River at Maidstone ,medway,2,Medway (the river running through Maidstone)
Dabbler in the arts,dilettante,10,Dilettante (a person who dabbles in arts or literature without serious commitment)
Definite,certain,1,Certainty
Excessively orderly and fussy ,anal,18,Anal retentive (colloquial)
Set up for use ,instal,6,Installed
Look up to ,admire,2,"Admiration - When you look up to someone, it usually means you admire them greatly; this is a common phrase used in English."
Small city in Cambridgeshire ,ely,2,Ely - A cathedral town with rich history near Cambridge.
Likenesses or reflections ,images,2,Mirror images
Disco light,strobe,1,Strobe 
