CLUE,ANS,POS
Slayer of the Minotaur ,theseus,1
Fragile ,delicate,2
"Dependant, underling",minion,2
"Handle, oversee ",manage,1
Stylish ,chic,1
"Harmful, unfavourable ",adverse,1
Fruit (that can be split?) ,banana,2
Appealingly fanciful ,whimsical,3
Passage between seats ,aisle,1
Mother-of-pearl ,nacre,1
Bring in from abroad ,import,1
Off-white ,cream,4
Bird of prey ,raptor,6
Aiding ,helping,2
Welcome; cry (Scots) ,greet,4
Country house ,villa,6
Pyramids location ,giza,2
Short period of relief ,respite,5
Fish eggs ,roe,2
Standards on which to base judgment ,criteria,8
