CLUE,ANS,POS,FOUND IN
Resin,lac,12,"Lacquer, derived from resins collected from trees"
Class of animal including spiders and scorpions ,arachnid,2,"Arachnida: This subclass within Arthropoda includes animals like spiders and scorpions; they also encompass mites, ticks, harvestmen, and solifuges among others"
Driven by liquid under pressure ,hydraulic,2,Pressure-fed hydraulics
Threadlike strands growing from the skin ,hair,2,Vellus hair
Jutting part of lower jaw,chin,2,Chin prominence
Sailor from the Arabian Nights ,sinbad,2,Sinbad - A legendary mariner known for his seven voyages of fantastic adventure.
Pulchritude,beauty,20,Captivating beauty
Took a loan of ,borrowed,1,Borrowed money
Natural gift ,talent,1,Innate talent
Measure of light emitted ,candlepower,18,"Candlepower (historical measure of brightness, now obsolete but still occasionally used informally)"
Treatment centre ,clinic,5,Recovery clinic
"Jeffrey, bowman? ",archer,2,Archery aficionado
Implicit,tacit,10,Tacit understanding
Countrified,rural,1,Rural-themed or inspired by the countryside
Haunt -- preoccupy ,obsess,1,Obsessively occupy mind
"Implement for writing, drawing etc",pencil,6,"Manga pencil set: A specialized assortment of hard-lead drawing instruments designed specifically for manga artists, often including different nib sizes and styles."
Means of detecting and locating distant objects,radar,1,Radar - Radio detection and ranging technology used for discovering and pinpointing remote items by bouncing radio waves off them.
