CLUE,ANS,POS,FOUND IN
Flowerless plants with feathery green leaves  ,ferns,1,"Ferns: Despite their lush, leafy appearance, true ferns do not produce flowers; instead, they reproduce through spores that are often found in sori on the undersides of their fronds."
Rational motive ,reason,1,Logical reason
Serious ,grave,1,Grave matter
Modifier of a noun ,adjective,1,"Adjective describing the condition or state: hungry, famished, ravenous"
Sit Cyril down - he's a songwriter ,lyricist,2,Lyricist: Someone skilled in writing the words to songs or lyrics for artists and performers such as Cyril.
Boast ,brag,6,Overly braggadocious
"Eg, Riga natives ",latvians,17,Native Latvians
Confined space for animals ,cage,2,Cages
Nethermost,lowest,3,Lowest depth level
Country and bird ,turkey,20,"United States - Turkey vulture (Cathartes aura), sometimes referred to as the national bird due to its association with Americana through literature and history."
"Anne ---, married Shakespeare ",hathaway,4,Anne Hathaway
Period of time,era,20,Ephemeral period
Embellish ,decorate,2,Decorated with gastronomic delights
Ingenuous ,naive,11,Naive genius
Material for making inner walls,plasterboard,3,"Plasterboard: Another term often interchanged with drywall, plasterboard consists of gypsum cores sandwiched between two paper layers."
Distance from the surface to the bottom ,depth,3,Hidden depths
Acid-tasting salad leaf ,sorrel,18,"Sorrel (has a lemony flavor profile that can sometimes be described as ""acid-tasting"")"
