CLUE,ANS,POS
Deed ,act,1
Lowest point ,nadir,3
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,4
Happening without warning ,sudden,2
Not quite shut ,ajar,1
Time for finishing ,deadline,1
Scold or chide severely ,berate,7
French opera composer ,massenet,4
Large animal ,elephant,1
Rented ,hired,1
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1
Person sent out to gain information,scout,8
Celestial body ,planet,2
Parity ,equality,1
