CLUE,ANS,POS,FOUND IN
"'Cold hands, . . . . . . . . .' ",warm heart,1,"Cold hands, warm heart"
Expose one's body in order to get a tan ,sunbathe,5,Sunbather's action
"W. B. --, Irish poet ",yeats,1,William Butler Yeats
Country and bird ,turkey,3,"Turkeytopia (a blend of turkey and the word ""utopia"")"
Rend; travel in haste ,tear,11,Tear (verb form)
Relating to mankind ,human,1,Humanity
Yearning for past - homesickness,nostalgia,14,Missing the old times (indirectly related to nostalgia)
Crazy (colloq.); bird ,cuckoo,20,"Cuckoo (colloquially, ""cuckoo clock"")"
Encoded communication ,signal,17,Encoded signaling
The study of religion ,theology,1,"Theology – the critical study of the nature of the divine, or more generally, religious ideas."
