CLUE,ANS,POS,FOUND IN
Paris stock exchange ,bourse,2,Bourse de Paris
Constant nuisance ,pest,4,Persistent pest
Clap ,applaud,15,Applaudatory mood
"Brogue or loafer, perhaps ",shoe,16,Dress shoes
Subsequent ,next,4,Coming next
Not so tall ,shorter,6,Shorter than usual
"Distinct, separate ",different,9,Differentiated
A Hindu spiritual teacher ,guru,1,Guruji
(Of computer memory) able to be read in non-sequential order ,random access,1,Random Access Memory (RAM)
Alternative ,other,5,Other possibility
Swift ,fleet,5,Fleeting
