CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Large property ,estate,1
Affection,warmth,1
Heavenly,celestial,2
Loose casual trousers,slacks,1
Living ,alive,4
Entertains ,amuses,1
Gross mistake,blunder,1
Kinship between women ,sisterhood,1
Faces (sl.) ,mugs,2
Interlace strands of material ,weave,2
Lacking in excitement ,mundane,13
Criminal deception,fraud,1
Makes a speech ,orates,1
Local dignitary ,mayor,1
Pass away ,perish,3
Not guilty ,innocent,1
Without anxiety or responsibilities ,carefree,1
Branch of knowledge dealing with material resources ,economics,1
Protective or concerned ,caring,1
Retail outlet,shop,2
Covert ,stealthy,10
Evident - tangible ,palpable,1
Former name for Sri Lanka ,ceylon,1
