CLUE,ANS,POS
Canons and creeds ,tenets,2
Brazilian dance ,lambada,4
Gut pain,bellyache,3
Back of neck ,nape,1
Morality ,ethics,1
Divine messenger ,angel,1
Whole and complete ,entire,6
"Stress, accentuation ",emphasis,1
Tract of swampy land ,morass,12
Without beginning or end ,eternal,8
Hole in a needle ,eye,1
Administrative assistant to commanding officer ,adjutant,3
Great fear ,terror,1
In foreign parts ,abroad,1
Tourist attraction of Moscow,red square,2
Reptile with a bony shell ,turtle,1
Cattleman,rancher,7
Withdraw (something) gradually ,phase out,1
