CLUE,ANS,POS,FOUND IN
Had the same opinion ,agreed,8,Agreed-upon standpoint
Divides in two ,halves,1,Separates into halves
Tiredness,fatigue,1,Fatigued
Exotic flower ,orchid,1,"Orchidaceae: A diverse family of flowering plants, with many species known for their exquisite beauty and rarity."
Stated firmly ,asserted,15,Certainly asserted
Bovine animals ,cattle,12,Cattle (generic term)
Items of cutlery ,spoons,3,"Spoons: Bowl-shaped utensils used for scooping liquids or semi-liquids like soups, stews, and ice cream."
Wanderer ,rover,12,"Rover (often used for dogs, but also a metaphorical term for humans exploring freely)"
Sheer fabric of silk or rayon ,chiffon,7,Soft chiffon
Products of creativity ,art,8,Artistic expressions
Mid-day ,noon,1,Afternoon
Lustre ,sheen,5,Reflective sheen
"Liszt or Ravel, say ",composer,2,Impressionistic composer: Maurice Ravel
Gravelly courage ,grit,3,Gritty determination
Bet -- Procter's partner ,gamble,8,Partner at Procter & Gamble (P&G)
