CLUE,ANS,POS
HGV ,lorry,15
"Caught in position with no escape, like rat ",cornered,2
African republic ,egypt,3
Small busy insect ,ant,1
Seem or materialise ,appear,1
Large cask,hogshead,5
Not abstract or imaginary ,concrete,4
Defeat ,conquer,4
Kidnap ,abduct,1
Second Greek letter ,beta,1
Enemy captive ,prisoner of war,1
Try ,attempt,2
"Daunt, intimidate",overawe,1
Young geese ,goslings,1
Madagascan primate ,lemur,1
Home ,abode,3
Extreme unkindness,cruelty,3
"Region of eastern France, and famous Cross ",lorraine,1
Ensnare,entrap,1
Joined two ends of rope together by weaving ,spliced,10
Fragment or morsel ,scrap,6
Collected ,gathered,2
Capital of Cyprus ,nicosia,1
