CLUE,ANS,POS,FOUND IN
"Stiff, thick paper ",cardboard,5,Cardboard-like texture
Of the brain ,cerebral,17,"Hemispherectomy: A surgical procedure where one cerebral hemisphere is removed or disconnected from the rest of the brain, often used as a treatment for severe epilepsy."
Head of corn,ear,2,Topmost ear
Painter and wallpaperer ,decorator,2,Professional decorator focused on interior design
Person who watches others in secret ,voyeur,7,Invisible voyeur
Observe ,eye,3,Keep an eye on
"American state, capital Des Moines ",iowa,1,Iowa: Des Moines
Lubricant ,oil,4,Oil or grease product
Famous battle site in Texas ,alamo,5,"The Alamo Mission (partially located in Texas; primarily a historic religious site rather than a ""battle site"")"
Land covered with trees,forest,3,Forest cover
-- Boleyn ,anne,1,Advisor to Queen Anne Boleyn
Unit of power ,watt,1,Watt - The most commonly used unit of power in the International System of Units (SI)
Inflamed ,red,8,Reddened
Wonderful ,super,4,Superb
Military land force ,army,5,Army Men
S-shaped moulding ,ogee,9,Ogee profile: A decorative motif that combines concave and convex curves to create an 'S' shape.
Inexpensive accommodation as for back-packers ,hostel,2,Affordable hostel
"Destiny, kismet ",fate,3,Unavoidable fate
Strong man of the Bible ,samson,1,"Samson: A mighty warrior known for his extraordinary strength, as described in the Book of Judges in the Hebrew Bible."
