CLUE,ANS,POS,FOUND IN
Showed amusement ,laughed,3,Laughed gently
Monumental (task) ,herculean,2,Herculean effort
Cycling arena,velodrome,10,Velodrome (for racing context)
Incursive attack ,invasion,14,Opportunistic invasion
Rarely,seldom,1,Seldom encountered
"Pest, pain in the neck ",nuisance,15,Nuisance-inducing creatures
European language ,czech,4,"Slavic (spoken by nations such as Polish, Russian, Czech, Serbian)"
Straight ,direct,1,Directly
The Dog-star ,sirius,5,"Sirius, the glowing one"
Priest of the ancient Jewish Church ,levi,7,Levites - The tribe of Levi had various duties within the religious framework but were not exclusively priests (cultural distinction from Kohanim).
A therapeutic hot spring ,spa,4,Temperate spa water
(Child's) rabbit ,bunny,1,Young bunny
The entomologist studies this ,insect,1,Insects
