CLUE,ANS,POS
Caviar fish ,sturgeon,1
Small outpost of families ,settlement,4
German cherry brandy ,kirsch,8
Bringing into existence ,creating,1
Card game ,canasta,7
Furious ,irate,4
Ambiguous ,equivocal,9
Spanish fizz,cava,2
"US state, capital Columbus ",ohio,1
Sorrow ,grief,1
Road surface material of tar and stone ,tarmac,7
At some time afterwards ,later,1
Wall paintings ,frescoes,6
It's used by a conductor and a policeman ,baton,1
Dassie ,hyrax,21
Big brass instrument ,tuba,4
'Don Juan' poet ,byron,1
Academic essay,thesis,11
Prolonged; nagging ,persistent,2
Rules observed in polite society,etiquette,1
Increase speed ,accelerate,1
Happiness ,delight,9
