CLUE,ANS,POS
Old sailors' dance,hornpipe,4
High-quality tea ,darjeeling,3
"Amount, aggregate ",sum,1
Disney film,bambi,17
Barred enclosure for animals ,cage,2
Room ,chamber,1
Least powerful ,weakest,1
"Canted, angled ",tilted,1
Civilian soldiery ,militia,1
Country bumpkin ,yokel,1
Toward the stern of a ship ,abaft,4
Great Greek author of the Odyssey ,homer,1
Leafy dishes ,salads,1
Laces a province in France ,alsace,4
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,1
Out of the ordinary ,unusual,10
Probity ,righteousness,20
Puts off till a later time,defers,9
Song from an opera ,aria,1
The Red Planet ,mars,1
