CLUE,ANS,POS
Edible bulb ,onion,1
Baldness,alopecia,2
Eastern ,oriental,1
Die away ,dwindle,2
"Natural, inborn ",innate,1
Dwell ,reside,1
Plant from a corm,crocus,2
NW US state ,montana,4
Soup spoon ,ladle,5
Use a razor ,shave,1
Taking a picture of ,imaging,5
Small pointed projectile ,dart,2
Delicate ,frail,11
"Unite, merge ",combine,5
Water grass,reed,2
Numerous small songbirds ,finches,1
Slight advantage,edge,1
Respectful and considerate ,polite,2
"Praised, lauded ",extolled,4
