CLUE,ANS,POS,FOUND IN
Talon ,claw,2,Claws
Grown-up tadpole ,frog,1,Froglet
Cheeky ,insolent,9,Playfully insolent
Catty ,bitchy,5,Bitchy attitude
Leading performer,star,1,Starlet
Large soft bread roll ,bap,12,"Bap (especially in British cuisine where this is a soft, round bread roll that can be larger than standard sizes)"
Heal (anag) -- girl ,leah,2,Leah (A girl's name formed from 'heal')
Flower child?,hippy,2,Hippy (more modern term)
Colour for aristocracy or emperors ,purple,1,Purple (historically associated with royalty due to its rarity in dyeing processes)
"A powerful explosive, initially ",tnt,2,TNT (Trinitrotoluene)
Flock,herd,7,Herd (if referring to animals other than birds)
Night-flying insect ,moth,1,Moths are often seen around lights at dusk or after dark and they play a significant role in pollination of various flowers that bloom at night.
Fine earthenware ,porcelain,7,Porcelain (when not specifically referring to a type of fine china)
Cordial,warm,1,Warmly friendly
