CLUE,ANS,POS
Incapable of motion ,immobile,1
A thieving bird ,magpie,1
Young horse ,colt,1
Showy flower ,orchid,5
"Deadlock, stalemate",impasse,2
Genuflect,kneel,1
Cut (meat) ,carve,1
Teesside town ,middlesbrough,1
Group of states ruled by one ,empire,1
Imaginary place of great wealth and opportunity ,el dorado,1
Place for steam treatment ,turkish bath,4
British naval commander at Trafalgar ,horatio nelson,1
Cosmos ,universe,1
"Detached, kept apart ",isolated,3
Claw ,talon,5
Figure of a person made of ice crystals ,snowman,1
"Tall building of offices, flats ",tower block,3
Carnivorous large cat,tiger,2
