CLUE,ANS,POS
Edict ,decree,2
Emitting moisture in the form of vapour ,steaming,4
Turnaround,reversal,1
Holy ,divine,2
Betting ,wagering,2
Dug in,entrenched,6
Secret - mysterious,arcane,8
Touching lightly so as to cause laughter ,tickling,2
Close by,adjacent,2
Line of stakes as a defence,palisade,6
Band of contrasting colour ,stripe,1
"Adulterated, tainted ",impure,13
Motor vehicle for the seashore ,beach buggy,1
Paterfamilias ,patriarch,2
Fleet commander,admiral,1
Selected ,chosen,1
The official who ensures fair play ,referee,2
Senior member of a group ,doyen,5
Process of ending ,cessation,3
Tudor houses were often so ,half-timbered,3
One who compensates (another) for harm or loss ,indemnifier,1
T; Argentinian dance ,tango,1
Christmas decoration ,tinsel,2
Disobey ,defy,1
Supporter or fan ,admirer,5
Those giving a party,hosts,41
Go away ,depart,15
Musician's aid for pitch ,tuning fork,1
Police rank ,superintendent,7
Radioactive metallic element ,radium,4
Extreme fear ,terror,1
Cut down on ,reduce,1
Without pause ,nonstop,1
Water round a castle,moat,1
Weep ,cry,1
Busy insects ,ants,2
Feeling guilt or remorse ,ashamed,6
Hot condiment ,mustard,4
Bird (of peace?) ,dove,1
