CLUE,ANS,POS
Second-hand ,used,2
Royal mansion ,palace,1
Petty quarrel ,squabble,4
Hoodlum,gangster,2
Not far away ,nearby,1
Game bird ,grouse,3
Citrus fruit ,lemon,2
Slanting ,oblique,20
Fibre got from goats ,mohair,2
Bacon strip,rasher,2
Is the narrator a bank clerk? ,teller,4
Deep ravines ,gorges,2
Old Testament prophet ,isaiah,1
Next to ,alongside,5
Stellar system ,galaxy,1
Power to influence ,leverage,9
Interrogate ,question,1
Find out ,ascertain,17
Imminent in a menacing way ,looming,1
"Safe, free from danger ",secure,1
Repeat fixture ,replay,5
Jumping rod with a spring,pogo stick,3
Very drunk ,plastered,3
Looker-on ,spectator,2
Forced out of office ,ousted,11
US state ,illinois,5
Feeling penitent or guilty ,contrite,2
Brief and to the point ,concise,1
Narrow passage in sea ,strait,2
Enthusiastic praise ,acclaim,13
Commerce ,trade,1
"Irritating, annoying ",irksome,1
Craft or container ,vessel,1
Finest examples ,jewels,19
