CLUE,ANS,POS
Norwegian city ,oslo,1
Non-professional ,amateur,1
"Not liable to, perhaps disease ",immune,2
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,1
Thin and easily torn ,flimsy,1
Recount ,narrate,1
Driver's violent anger ,road rage,1
"Flip, coin or pancake say ",toss,1
Cancel out,nullify,3
Slender ,thin,1
Occurrence ,event,2
Greek tragedian ,aeschylus,1
Birthplace of Jesus,bethlehem,1
"Salves, emollients ",ointments,2
A synthetic fabric ,nylon,1
Police officer,inspector,14
"Length of time, or a full stop ",period,6
Measuring stick ,ruler,5
"Pillager, plunderer ",raider,1
Attack by many parasites ,infestation,1
Pale sherry,amontillado,3
Men who are mighty in battle ,warriors,1
Apprehension ,dread,6
Light shoe,flip-flop,4
Abnormal body sac containing fluid ,cyst,1
