CLUE,ANS,OUTPUT
Conspire - small piece of land,plot,"['Glade', 'Meadow', 'Prairie', 'Swamp', 'Forest', 'Meadow', 'Pasture', 'Clearing', 'Orchard', 'Hedge', 'Plantation', 'Reservation', 'Sanctuary', 'Hamlet', 'Plantation', 'Shire', 'Village', 'Township', 'Hamlet', 'Gulch']"
Having left the house (to go to a party?),gone out,"['Exit', 'Depart', 'Go', 'Leave', 'Quit', 'Depart', 'Stroll', 'Cruise', 'Prowl', 'Stroll', 'Wander', 'Traverse', 'Prowl', 'Pace', 'Wander', 'Voyage', 'Traverse', 'Stroll', 'Cruise', 'Prowl']"
HAND ,paw,"['Hand', 'Fingers', 'Palm', 'Fingernail', 'Thumb', 'Index finger', 'Middle finger', 'Ring finger', 'Index finger', 'Thumb', 'Finger pad', 'Finger bones', 'Fingerspace', 'Handprint', 'Fingerprint', 'Handwriting', 'Clutch', 'Grip', 'Pinch', 'Fingersnail bed']"
Make as one ,unify,"['Combine', 'Covet', 'Contend', 'Divert', 'Embrace', 'Forge', 'Gather', 'Harmonize', 'Intercede', 'Lobby', 'Mentor', 'Overshadow', 'Persist', 'Predestine', 'Refuse', 'Reshape', 'Salvage', 'Sculpt', 'Synchronize', 'Yield']"
Poisonous shrub with yellow flowers,laburnum,"['Foxglove', 'Nightshade', 'Deadly nightshade', 'Foxtail', 'Deadly foxglove', 'Mistflower', 'Ageratum', 'Hemlock', 'Verbena', 'Belladonna', 'Barbary snake plant', 'Dead nettle', 'St', 'False hellebore', 'Veronicas', 'Fox lily', 'Yellow-flowered rue', 'Hemigraphis', 'Conium', 'Actaea']"
Illness,ailment,"['Sickness', 'Disease', 'Soreness', 'Aches', 'Fever', 'Cold', 'Illness', 'Symptom', 'Epidemic', 'Pandemic', 'Outbreak', 'Flare', 'Sickness', 'Health', 'Condition', 'Health', 'Healthiness', 'Sicknesses', 'Symptom', 'Condition']"
Influence (someone's) opinion in advance ,prejudice,"['Bias', 'Agenda', 'Command', 'Control', 'Influence', 'Manipulation', 'Persuasion', 'Propaganda', 'Rhetoric', 'Sway', 'Influence tactic', 'Persuasive argument', 'Swaying', 'Influence strategy', 'Persuasion technique', 'Influence campaign', 'Influence speech', 'Influence media', 'Propaganda campaign', 'Rhetorical appeal']"
Jamaica pepper ,allspice,"['Ake', 'Capers', 'Capsicum', 'Caribbean', 'Chile pepper', 'Jamaica', 'Peppercorn', 'Red pepper', 'Scotch bonnet', 'Pepper', 'Pepperon', 'Pepperwood', 'Pepperbush', 'Peppermint', 'Spicy', 'Tami', 'Vanilla', 'Vitality', 'Virtue', 'Vitality']"
U2 guitarist ,edge,"['Bono', 'Adam Clayton', 'Eamon Urie', 'Brian Molko', 'David Gilmour', 'George Harrison', 'Liam Gallagher', 'Mark Hoppus', 'Neil Fallon', 'Peter Gabriel', 'Roger Waters', 'Steve Smith', 'Steve Stevens', 'Ted Templeman', 'Terry Moore', 'Tom Chaplin', 'Tony Iommi', 'Vinnie Colaiuta', 'Warren Haynes', 'Wolfgang Puck']"
Touching ,handling,"['Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch', 'Touch']"
