CLUE,ANS,POS
Sprang up suddenly ,leaped,2
Single cash payment ,lump sum,1
Consume ,eat,1
Point directly overhead ,zenith,4
Spherical shapes ,orbs,2
Surrendering,giving in,19
Moves unsteadily ,wobbles,5
Performance venue ,arena,5
Wax lyrical (over) ,enthuse,4
University qualification,degree,1
Rejoice - observe - perform ,celebrate,1
Reflective surface,mirror,1
Bluish shade of green ,teal,1
Important ,salient,14
Sheltered terrace attached to a house ,veranda,1
Heartfelt,sincere,1
Booth; prevaricate ,stall,3
