CLUE,ANS,POS
Cold season ,winter,1
Landed property ,estate,1
Sheep meat ,mutton,1
Shore ,coast,1
'It takes ? to tango' ,two,1
Nudists ,naturists,1
Get ready ,prepare,1
By way of ,via,3
Upper chamber of Parliament ,house of lords,1
"Benjamin --, composer ",britten,1
Light-sensitive membrane in the eye ,retina,1
Nethermost ,lowest,2
Carved or cast figure ,statue,1
Bodies of (usually fresh) water ,lakes,3
International formula car race ,grand prix,3
Door support ,hinge,2
Consented ,agreed,1
Drawn in - withdrawn,retracted,21
"Imitated, mimicked",aped,3
One of the Great Lakes,huron,2
Postpone ,defer,3
Countryside walker,rambler,1
Vivid long-tailed bird of the Americas,quetzal,4
Bringer of freedom,liberator,1
