CLUE,ANS,POS
Kill by piercing with a spear or sharp pole ,impale,3
Ethiopian capital ,addis ababa,1
Patch up or renovate ,revamp,15
Like no other ,unique,1
"Gas, O ",oxygen,2
Between Triassic and Cretaceous ,jurassic,2
Madness ,insanity,3
Latticework to support plants ,trellis,1
Relating to love ,romantic,8
Percussion instrument ,marimba,3
Greek waters ,ionian sea,2
Examine (quickly) ,scan,4
Dairy product ,cheese,5
Male relative ,grandson,6
West African republic,niger,14
Head of abbey ,abbot,1
Material for pottery ,clay,1
Immeasurably bad ,abysmal,10
Large ocean fish ,marlin,3
Ocean ,sea,1
Irish county and port ,limerick,8
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
