CLUE,ANS,POS
.... sapiens is the human species ,homo,1
Orderly and clean ,neat,2
Servitude ,bondage,5
Engulfing swirl of e.g. whirlpool ,vortex,3
Stamped addressed envelope (abbr.) ,sae,1
Asian country ,vietnam,6
Gun ,firearm,2
Brief light fall of rain ,shower,2
Sofa bed ,futon,1
Male singer in boater ,baritone,14
Miniature whirpools ,eddies,1
Hospital-like - strictly objective,clinical,1
Country of Pharaohs ,egypt,1
Gambling house ,casino,1
Strong cord ,rope,5
"Upper class, nobility ",aristocracy,1
Uttered - bicycle wheel part ,spoke,1
