CLUE,ANS,POS
Wheedle - coax,cajole,3
Retail branches ,outlets,2
Obligation ,duty,1
Sporting missile,discus,4
Books of maps ,atlases,1
Moose ,elk,1
Radio interference ,static,1
Genuine ,sincere,7
Unit of food energy ,calorie,1
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Dagger,stiletto,2
Porch along the outside of a building ,veranda,2
Weather ,climate,7
An aromatic herb ,marjoram,11
Massive ,huge,6
Happen again ,recur,1
First performance ,premiere,2
Impelled ,driven,3
Hand tool for plasterers or gardeners ,trowel,1
Promise or pawn ,pledge,1
Short pointed beards ,goatees,1
Orderly ,methodical,3
Loathes and detests ,abhors,1
Any plane figure with straight sides ,polygon,16
CS Lewis' fictional realm,narnia,1
Church's policy ,doctrine,1
Assessment ,appraisal,2
Herb ,thyme,2
Disease of pigs ,swine fever,1
Period learning a trade ,apprenticeship,1
Regular traveller to work ,commuter,1
