CLUE,ANS,POS
Uncooked ,raw,1
Incorporeal being ,spirit,2
Pleads ,begs,2
Fine fabric ,silk,1
"Find, or establish in particular place ",locate,2
Region with more than three dimensions ,hyperspace,20
Dairy product ,cheese,2
Comprehended ,understood,3
Increase in size,grow,3
City on the Danube ,belgrade,5
Former shire official,reeve,1
Strength -- could possibly ,might,4
Fit of petty annoyance ,huff,2
Chrysalis ,pupa,2
Relation by marriage ,in-law,1
Overcome; original copy ,master,17
Huge ,gigantic,3
Bounce back ,rebound,2
Instruct ,train,7
Exhibit ,show,5
State of SW US ,arizona,1
