CLUE,ANS,POS
Tudor houses were often so ,half-timbered,13
One who compensates (another) for harm or loss ,indemnifier,6
Man-made jet of water ,fountain,1
Christmas decoration ,tinsel,6
S. African mongoose ,meerkat,2
Supporter or fan ,admirer,13
Season ,spring,2
Go away ,depart,1
Police rank ,superintendent,7
Fortress,castle,11
Cut down on ,reduce,2
Without pause ,nonstop,4
Water round a castle,moat,1
Busy insects ,ants,2
Feeling guilt or remorse ,ashamed,7
Hot condiment ,mustard,2
Bird (of peace?) ,dove,2
