CLUE,ANS,POS,FOUND IN
Get bigger ,grow,4,Grown larger
Uncommon ,rare,6,Rarely seen
Snow vehicle and heavy hammer ,sledge,3,Sledding sledgehammer
Ought to ,should,1,Should have
Food from milk curd ,cheese,1,"Cheese: A versatile dairy product made by coagulating milk protein, usually rennet or an acid such as lemon juice."
Occupation ,work,11,"Sous Chef: A chef who works closely with the head chef in a restaurant kitchen, assisting in preparation of meals for guests, including managing ingredients and cooking techniques."
Walk heavily ,stomp,6,"Stomping tread: Walking forcefully and heavily upon the ground, often accompanied by audible impact."
Funny little teasers,riddles,8,Jocular riddles
Aid in a crime ,abet,17,"Aiding and abetting (legal term referring to assistance in committing a crime, though not directly committing the act itself)"
Aid to memory ,mnemonic,7,Mnemonic devices
Standards of perfection ,ideals,6,Unattainable ideals
Horned dinosaur ,triceratops,1,"Triceratops: A well-known herbivorous ceratopsid dinosaur characterized by its large bony frill, three prominent facial horns, and a long tail club."
Egg membrane ,yolk sac,3,Yolk sac layer
With much to do ,busy,4,Busy bee
Bigotry ,bias,7,Biased perspective
Intensely angry - dark bluish grey ,livid,6,Livid fury-steel gray
Polynesian garland ,lei,1,"Maile (Hawaiian leis made from dried leaves of the hala tree, commonly used as a symbolic representation of a garland in Polynesian culture)"
One with no illusions ,realist,1,Realistic
