CLUE,ANS,POS
Place of worship,temple,4
Class of animal including spiders and scorpions ,arachnid,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
Sailor from the Arabian Nights ,sinbad,2
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Took a loan of ,borrowed,1
Natural gift ,talent,1
Measure of light emitted ,candlepower,9
Blown-up photo ,enlargement,6
Wool from long-haired goats ,angora,1
State of southern US ,alabama,1
Fairground's pink confection,candy floss,2
"Jeffrey, bowman? ",archer,1
Hoodlum ,thug,1
Concerted operation to sully someone's name,smear campaign,2
Countrified,rural,1
Animal entrails ,offal,4
Utilises ,uses,2
Means of detecting and locating distant objects,radar,4
Modern Constantinople ,istanbul,1
