CLUE,ANS,POS
Repeatedly ask (someone) to do something ,badger,16
Freed from liability,exempt,12
Apprehend ,capture,1
A statement on which reasoning is based ,premise,6
"Stiff, unbending ",rigid,3
Clock face ,dial,1
Blackish wood ,ebony,1
Quiet -- 13 (anag) ,silent,5
Human species ,homo sapiens,1
Discover ,find,5
Guaranteed ,assured,1
Beast of desert regions ,camel,1
Fish-eating bird ,osprey,1
Appends,adds,1
More than is needed ,excess,1
Speech in praise ,eulogy,1
"Nahum, Joel etc. ",prophets,1
Warlike ,martial,7
Engage in a medieval joust - lean,tilt,1
Bush ,shrub,2
Climb ,ascent,11
Factor ,element,8
Pronoun ,she,4
Motionless ,immobile,3
