CLUE,ANS,POS,FOUND IN
"Apply, employ ",use,2,Use up
Let-up ,respite,15,Time of respite
Flabbergast ,astound,1,Astounded
Car (US) ,auto,1,Automobile
Lie on surface of water,float,1,Floating
Applaud ,cheer,15,Cheering crowd reaction
Go bad -- turn from liquid into solids,curdle,19,Curdle (in the context of milk or other liquids)
Fasten; level game ,tie,15,Tiebreaker gameplay
Offend(ed),hurt,10,Hurt feelings
Reception room ,salon,7,Salon (for a French-themed reception)
Accessible to all ,public,4,Public domain resources
Game in which the answer is acted out ,charade,1,Charades
Baldness,alopecia,7,Alopecia areata (a condition causing hair loss)
Eastern ,oriental,20,Orientally influenced
Use a razor ,shave,4,Close shave
German playwright ,brecht,19,Bertolt Brecht
Vote in ,elect,3,Election booth
Broken pieces ,fragments,8,Scattered fragments
Try Mel for the flowering shrub ,myrtle,7,"Go with Myrtus communis (common myrtle), which has small white to pink flowers and is considered a flowering shrub"
Such as is found in the Greek dish keftedes ,meatball,1,Meatballs
Slight advantage,edge,1,Marginal edge
Somewhat rough (sea),choppy,3,Choppy sea conditions
