CLUE,ANS,POS,FOUND IN
A knotted mess,tangle,3,Tangled up
Fastener ,zip,12,Zipper
Pouched animal from down under ,kangaroo,5,Kangaroo (particularly referring to species like the wallaroo that carry pouches)
"Calm, pacify, appease ",placate,14,Placate (specifically to pacify someone's anger)
Hindu sect and its chant ,hare krishna,1,"Vaishnavism (""Hare Krishna"")"
"Obligations, responsibilities ",duties,13,Guardian duties
Plunge headlong ,plummet,9,Plummet unhesitatingly
Calf flesh ,veal,1,"Veal (the meat from a calf, often used in cooking)"
Organ of hearing ,ear,2,Ear drum
Gatehouse ,lodge,14,Entryway lodge
"Cunning, deceit ",guile,7,Guileful
Make uneasy or cause to be worried ,perturb,19,Perturbing
Family,kin,1,Kinship
Actual ,real,3,Reality-based
Tedious task ,chore,2,Repetitive chore
Melancholy ,blue,2,Blues
Long narrow stretch of water between Africa and Arabia ,red sea,4,Red Sea gateway
"Of soldier, illegally absent - initially ",awol,2,AWOL (Absent Without Leave)
Littoral region ,coast,2,Coastal zone
