CLUE,ANS,POS,FOUND IN
Get bigger ,grow,3,Grow larger
Object thrown in field sports ,discus,19,Discus throw implements (specifically for the ancient Greek sport but included due to similarities with modern disc throwing games)
Uncommon ,rare,15,Ommatoikey: An extinct genus of large flightless herbivorous dinosaurs native to Madagascar; a rare inclusion within themes relating to paleontology and ancient species.
Discharge; give expression to,vent,10,Venting
Snow vehicle and heavy hammer ,sledge,5,Heavy snow sledge (a vehicle pulled by strong individuals or animals)
Ought to ,should,1,Should have
Food from milk curd ,cheese,1,Cheese (the most common product made by coagulating milk through the process of curdling)
Food grain ,cereal,1,Cereal crop
Furthest extent ,limit,1,Ultimate limit
Dismal ,drear,8,Dark and dreary
Standards of perfection ,ideals,9,Utopian ideals
Egg membrane ,yolk sac,5,Yolk sac membrane: A protective covering for the yolk within bird eggs that helps prevent contaminas from seeping into it.
Scare away ,shoo,9,Shoo out
Bigotry ,bias,14,"Bias or partiality in favor of one'inaspects: linguistic analysis, cognitive science, and puzzle-solving abilities; educational background in Linguistics and Cognitive Science; professional experience at UCL, MIT, and Stanford University as a researcher and educator; proficiency in deciphering obscure or archaic words, recognizing grammatical patterns, making connections between unrelated words, managing working memory capacity, and cognitive processing."
Intensely angry - dark bluish grey ,livid,4,Livid cerulean
Polynesian garland ,lei,2,"Ti'i pa'a: The Hawaiian term for 'leis,' woven or plaited necklaces typically made of flowers, leaves, shells, seeds, feathers, or nuts."
Gains points ,scores,9,Increased (in the context of accumulating rewards or scores)
One with no illusions ,realist,1,Realistic
