CLUE,ANS,POS
Driver of carriage ,coachman,1
Form of Buddhism ,zen,7
Large spade ,shovel,1
Hearing for an actor ,audition,5
Jumped,leapt,10
Fleur-de-lis ,lily,8
Perform exceptionally ,excel,2
State of southwest US ,arizona,1
Short poem with 14 lines ,sonnet,13
Fellow worker ,colleague,2
Bird of prey ,owl,16
Bushy-tailed rodent ,squirrel,2
Gruesome ,macabre,19
Talisman ,amulet,1
Ill-suited ,unfit,9
City in Texas - all sad (anag) ,dallas,4
Subject matter ,theme,4
Major world religion ,islam,2
Uprising ,rebellion,1
Illness ,sickness,1
Firm and confident ,assertive,2
eg Pooh ,bear,16
