CLUE,ANS,POS,FOUND IN
Slaughterhouse ,abattoir,2,Abattoir (French-origin word for slaughterhouse)
"Animate, encourage",inspire,5,"Inspire - To fill someone with the urge or ability to do or feel something, especially to do something creative."
Short-lived fad ,craze,2,Transient craze
Item of footwear ,shoe,14,Pumalier (brand of shoes)
Concerning the self ,personal,13,Worried (about personal matters)
Lifting machines and wading birds ,cranes,2,"Heron - Resembles the long neck of certain cranes, but no direct connection with machines."
Formal address or discourse ,speech,4,Erudite speech
Attack (verbally),impugn,4,Impugn - to dispute the validity or honor of; Dr
One thing among many ,item,5,Singular (one among multiple items or elements)
Antipodean country ,new zealand,3,New Zealand (as it also shares this characteristic)
