CLUE,ANS,POS
Bit part actor ,extra,1
Brown seaweed ,kelp,1
"The Great Barrier ..., Australian natural wonder ",reef,1
French ferry port ,calais,5
This sauce often goes with fish ,tartar,1
Covered with trees ,wooded,1
Climbing plant ,clematis,6
Dead and buried,six feet under,4
Fatty ,adipose,1
French river,loire,3
Text of play or film,script,2
"American state, capital Boise ",idaho,1
Nobleman,baron,10
Channel isle ,alderney,20
Spiritualist meeting ,seance,1
No longer in existence,extinct,9
Device to abstract solid matter ,filter,1
