CLUE,ANS,POS,FOUND IN
Remains of tree - puzzle ,stump,6,Tree stump
Informal talk ,chatter,7,Idle chatter
Bird kept for eggs and meat ,fowl,10,Guinea fowl
Shut ,closed,18,Enclosed
Rubbish dropped ,litter,1,Littering
Give satisfaction ,please,9,Pleased
Former institute of correction for youngsters,borstal,5,Borstal Institution
Set in the soil for growth ,planted,1,Planted seedling
Technical kit ,apparatus,15,Technical apparatuses set
Part of finger ,nail,9,Nail bed
Metal fixing pin ,rivet,1,Riveting pin
Cessation of hostilities to allow peace talks ,truce,2,Truce negotiation
