CLUE,ANS,POS
Edible bulb ,onion,1
Baldness,alopecia,5
"Natural, inborn ",innate,1
Dwell ,reside,1
Glass or plastic vessel ,bottle,1
NW US state ,montana,4
Soup spoon ,ladle,1
Use a razor ,shave,1
German playwright ,brecht,1
Destructive insect ,pest,17
Charity garden party ,fete,7
Taking a picture of ,imaging,8
Small pointed projectile ,dart,1
Broken pieces ,fragments,2
"Unite, merge ",combine,2
Numerous small songbirds ,finches,2
Slight advantage,edge,1
Enlisted in the armed forces,signed up,6
Mediocre ,so-so,2
Somewhat rough (sea),choppy,3
Respectful and considerate ,polite,3
