CLUE,ANS,POS,FOUND IN
Likeness; statue ,image,12,Stone-crafted image
Persistently avoid ,shun,5,Continuously shun
"Foretold, forecast ",predicted,1,Predicted weather condition
Saunters ,strolls,2,Strolls casually
Rich soil ,loam,9,Loamy soil (specific composition indicating fertility)
From Castro's island ,cuban,4,Cuban mainland
Seventh sign of zodiac ,libra,5,"Libra: Scales, denoting balance and harmony"
"Indira -, Indian PM ",gandhi,20,Indira Gandhi (to directly reference her)
Close acquaintance ,friend,1,Intimate friend
"Devilment, impishness ",mischief,1,Mischief-making
Imprison ,incarcerate,5,Incarcerated
Fully developed ,mature,1,Matured
Oust squat to restore existing state of affairs ,status quo,2,Regain original status quo
