CLUE,ANS,POS
Birds with red breasts ,robins,9
Unlawful killing ,murder,1
Mollycoddle ,pamper,4
Sound of pain or despair ,groan,4
"Nominates, oddly, the US state ",minnesota,4
Playing card,ace,1
Mass of cells formed by bees ,honeycomb,1
Element used as semiconductor,silicon,1
City by the Great Pyramid ,giza,1
Ballet skirt ,tutu,1
Wander about,roam,9
Association football ,soccer,1
Port in Brittany ,brest,1
Love affair ,romance,1
Funeral lament ,dirge,2
"Laugh at, make fun of",deride,6
