CLUE,ANS,POS
Facet ,aspect,1
Zodiac sign ,taurus,2
Baltic state ,estonia,1
"Harmony, concurrence",accord,2
Long tales of heroic deeds,epics,1
Cos lettuce ,romaine,1
Religious violation ,sacrilege,3
Hair cleaners ,shampoos,1
Loose rocks at the base of a cliff ,scree,2
Manage somehow,make do,3
Tension ,stress,1
Sale of assets ,disposal,1
Porch along the outside of a building ,veranda,1
Human whose body has been taken over by machines ,cyborg,1
Raised platform ,dais,7
"Overturn, disturb ",upset,1
Build ,erect,2
Discharge,outflow,8
Counterfeit ,fake,1
Citrus fruit ,lemon,2
Sideways somersault,cartwheel,2
Dwell ,reside,1
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,1
Occuring twice a year ,biannual,1
Vision ,eyesight,11
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1
Front section of a plane,cockpit,1
Highest point (of orbit) ,apogee,1
Green citrus fruit ,lime,1
Concealed like bride's face? ,veiled,1
