CLUE,ANS,POS,FOUND IN
Temporary residence ,stay,5,Bed and breakfast stay
Portuguese city ,oporto,2,Porto (Oporto)
Mildew ,mould,1,Mouldy
Put foot on a pest ,step,1,Step on an insect
Capable of stretching ,tensile,11,Tensile strength
Passage between seats ,aisle,1,Aisle seat
Mother-of-pearl ,nacre,1,Nacreous layer
Bring in from abroad ,import,1,Imported
Very tactful person ,diplomat,1,Diplomatic
Off-white ,cream,1,Creamy white
Bird of prey ,raptor,18,Osprey (a raptor but not traditionally classified as a bird of prey in some contexts)
Welcome; cry (Scots) ,greet,1,Greetin'
Pyramids location ,giza,1,"Giza, Egypt"
Short period of relief ,respite,1,Brief respite
Causing laughter ,comic,2,Comical
