CLUE,ANS,POS
"Experience, perceive ",feel,14
Crowd ,mass,7
Sea inlet ,gulf,9
Inebriated ,drunk,1
"Calm, tranquil ",untroubled,12
Public occasion ,event,1
Suffer great hunger ,starve,1
Easy gallop ,canter,1
"Curious, odd ",peculiar,2
Live,exist,1
Imaginary place where everything is perfect ,utopia,1
Watch chain ,fob,3
Noah's vessel ,ark,1
Out of tune,off-key,7
Type of piano ,upright,4
It may be grizzly or polar ,bear,1
Figure maker ,sculptor,1
Rips; droplets ,tears,1
Bizet opera ,carmen,1
"Trustworthy, dependable ",reliable,1
Exhorting ,urging,7
Plaything ,toy,1
Colouring stick ,crayon,1
"Dry, parched ",arid,1
Restored to intelligibility ,unscrambled,14
Emaciated ,skeletal,7
Endeavours ,attempts,2
Fault - default ,defect,20
