CLUE,ANS,POS
Feeling or showing romantic love ,amorous,8
It carries genetic information ,dna,2
Skin disorder,eczema,2
Child's plaything ,toy,1
Sensible ,rational,6
Young deer ,fawn,1
Cowboy's rope ,lasso,1
Relating to river banks ,riparian,2
Ancient Greek town with 21 ,delphi,2
Destructive ,ruinous,6
Area of bad housing ,slum,1
Abject ,wretched,4
"Greek philosopher (Poetics, Politics) ",aristotle,1
Natural fibre ,cotton,1
Bad luck,ill fortune,3
It obstructs or hinders ,obstacle,3
Baby's bed ,cot,5
Instrument for viewing at a distance ,telescope,1
Gentle - bland,mild,1
Over the moon ,ecstatic,2
Highly profitable ,lucrative,1
Not able to be seen ,invisible,1
Imaginary place of maximum badness,dystopia,1
Type of fuel ,diesel,12
Vibrations ,tremors,1
Of Oxford (University) ,oxonian,1
