CLUE,ANS,POS,FOUND IN
Pilfered,stolen,2,Stolen item
Blood vessel ,aorta,8,"The largest artery in the human body is the aorta; it originates from the heart's left ventricle and branches out to distribute oxygenated blood to all parts of the body via an extensive network of smaller arteries, arterioles, and capillaries"
Bird of town and wood ,pigeon,18,"Pigeon (often associated with city life, though some species thrive in woodlands too)"
Arthur's sorcerer ,merlin,12,Merlin-like figure (referring to the famous Arthurian sorcerer without being the actual name)
Ronnie Scott's music?,jazz,1,Jazz enthusiast
Ancestor ,forebear,1,Forebearer
Repair ,mend,4,Mender
Dishevel - annoy,ruffle,7,Ruffled clothes
Unwrinkled ,smooth,1,Smooth out
Males ,men,9,Menfolk
"British agent associated with Burgess, MacLean ",philby,9,Philby affiliate
Egyptian port and canal ,suez,2,Suez Canal
Impenetrable mist ,fog,1,Foggy
Merchandise ,wares,4,Tradeable wares
(Of money) outstanding,owing,19,Owing money
Fleshy part of the ear ,lobe,8,Earlobe
Son of a sovereign ,prince,2,Crown prince
"Laurel and Hardy, . . . . and Ollie ",stan,1,Stan & Ollie
Contended or debated ,argued,3,Argued over
Yorkshire river ,ure,10,Ure River
Governing body of the Roman Catholic church ,curia,5,Curia Romana
