CLUE,ANS,POS
South American animal of the camel family,llama,7
Brown seaweed ,kelp,4
"The Great Barrier ..., Australian natural wonder ",reef,1
Sudden emotional speech ,outburst,3
Cuisine of southern North America ,tex-mex,1
Climbing plant ,clematis,2
Dead and buried,six feet under,13
French river,loire,2
Text of play or film,script,1
"American state, capital Boise ",idaho,1
Nobleman,baron,3
Vanity Fair author ,thackeray,1
Channel isle ,alderney,1
Small acting role; item of jewellery ,cameo,2
South Indian people or language ,tamil,1
No longer in existence,extinct,1
Increase by 100%,double,1
Senior ,elder,1
