CLUE,ANS,POS
UK capital ,london,1
Traditionally the author of the third Gospel ,luke,4
Landed property ,estate,1
Sofa ,settee,8
Houses of Parliament borough ,westminster,2
Wind-borne toy ,kite,1
Fabric from fine goat's wool ,cashmere,2
Mistake ,error,1
Land (mainly US) ,real estate,11
Material of pre-vinyl rpm records,shellac,1
Period of uncertainty,limbo,5
Person in charge of convent ,abbess,4
One's position or stance ,attitude,6
Largest Greek island ,crete,1
Type of nut ,cashew,2
Deliver from danger ,rescue,2
Decayed or corrupt ,rotten,5
European capital ,oslo,15
Make known to others ,reveal,7
Not very good,mediocre,2
Salad vegetable ,lettuce,1
Three-wheeler ,tricycle,2
Precious stone ,sapphire,3
Given to bragging ,boastful,1
Massacred ,butchered,2
Hidden microphone ,bug,3
Wide-brimmed 23 ,sombrero,12
