CLUE,ANS,POS
High-pitched and sharp ,shrill,3
Save from danger ,rescue,1
Sweetener ,sugar,1
Enclosed drain under a road or railway ,culvert,2
Prepared ,ready,1
Feed ,nourish,2
Projectile; salad plant ,rocket,1
Perimeter ,circumference,5
Former British rule ,empire,4
Drive or urge ,impel,1
Group formed to limit competition ,cartel,1
Trojan hero,hector,2
Gem ,jewel,1
Substance used in dyeing ,tannin,5
Inequality ,disparity,5
Intrepid ,fearless,2
The largest flatfish ,halibut,1
Ships travelling together ,convoy,3
Of the kidneys ,renal,2
Look over ,survey,1
Narrow opening,slit,1
1966 Michael Caine film,alfie,1
Angora fabric,mohair,1
"Gives, apportions ",allots,2
