CLUE,ANS,POS,FOUND IN
Wandering ,nomadic,12,"Nomadic (often associated with people living in tents and moving according to seasons, but can metaphorically apply to any wandering lifestyle)"
Set down in writing ,record,7,Record (write down or register something formally and accurpressibly)
Preparation used in setting hair ,gel,5,Hair gel
Plumage ,feathers,7,Contour (referring to the outermost feathers that give shape)
Hindu body work ,yoga,7,"**Yoga**: Although not exclusively a form of bodywork itself, yoga is often recommended alongside Hindu bodywork for its potential to enhance overall well-being and support the goals of structural integration—such as increasing flexibility, strength, balance, and mindfulness"
Black leopard ,panther,1,Panthera pardus melas
Destructive beetle,weevil,1,Boll weevil (destructive to cotton crops)
Oxford college; window ,oriel,21,"Oriel College (notable for its windows, particularly those on Tom Quad displaying historical narratives)"
Fine-bladed sword,rapier,1,"Rapier, 2"
"Skill, cunning ",craft,14,Craftiness
Pacifist leader during India's struggle for independence ,gandhi,1,Mahatma Gandhi
