CLUE,ANS,POS,FOUND IN
Very early calculator ,abacus,4,Pre-digital abacus
Very surprising ,startling,16,Startlingly unexpected
Fold covering around something ,wrap,5,Wrap-around
Vincent van . . . . was a great Dutch painter ,gogh,1,Van Gogh
Increasing threefold ,tripling,16,"Rapidly expanding, tripling its previous rate of increase"
Require ,need,3,An essential need or requirement that must be fulfilled in order to achieve an objective or satisfy a situation
Measure applied to gold or gems ,carat,1,"Carat weight: a unit of mass used specifically for gemstones, with one carat equaling 200 milligrams."
Portending bad things ,ominous,2,Ominous signs
Seeress; Mrs. Fawlty ,sibyl,3,"Sibyl: An ancient priestess known for her prophetic powers in various civilizations like Greece and Rome, often associated with sacred groves or temples."
Tenth month of Muslim year ,shawwal,9,Shawwal (following ramadan)
Areas,regions,1,"Regions: diverse geographical areas with distinct cultural, historical, or physical features"
Put off ,delay,1,Delayed
