CLUE,ANS,POS
"Blend, combine ",meld,12
Feudal subject ,serf,1
More mature ,older,4
Fanaticism ,zealotry,6
Opportunity or luck ,chance,1
Absorbent cloth ,towel,2
"Spanish dish of rice, meat and seafood",paella,1
Good at speaking (a foreign language?),fluent,1
Footpath ,lane,12
Noticed ,spotted,5
Time without end ,infinity,4
Italian city with leaning tower ,pisa,1
Take a case to a higher court for review ,appeal,1
Angle in astronomy ,azimuth,2
Cease ,stop,3
"Start, beginning ",onset,9
Despotism ,tyranny,1
Appreciate ,admire,4
Dove's call ,coo,1
Of late ,recently,2
"Friendly, generous, considerate ",kind,1
Tubes for fluids ,pipes,2
"Peacock or red admiral, for example",butterfly,3
Pose; point of view ,attitude,1
Obligation,duty,1
