CLUE,ANS,POS,FOUND IN
Rogue - tornado,twister,6,Wicked twister
Dignity and assurance of manner ,poise,1,Poised demeanor
Stroll ,walk,1,Walk leisayer
Buildings with few partitions ,open-plan,1,Open-plan office
By word of mouth ,oral,1,Oral communication
Cover with close-fitting surround ,encase,5,Encased
U2 guitarist,edge,2,The Edge
Event at winter Olympics,ski jump,5,Ski Jumping
Golf peg ,tee,1,Tee marker
Fe ,iron,1,Iron-rich
US inventor,edison,1,Thomas Edison
Head of corn,ear,2,Ears
Observe ,eye,3,Seeing with one's own eyes
Lubricant ,oil,1,Oil-based substance
Famous battle site in Texas ,alamo,1,The Alamo
"Italian operatic tenor, d. 1921 ",enrico caruso,3,"Enrico Caruso (though primarily a baritone, he was one of the most famous opera singers of all time)"
Land covered with trees,forest,1,Forested area
-- Boleyn ,anne,2,"Anne Boleyn, queen consort"
Inflamed ,red,4,Reddened
Wonderful ,super,3,Superb
S-shaped moulding ,ogee,18,Ogee cornice detail
Beam over door or window ,lintel,4,Lintel overhead
"Destiny, kismet ",fate,1,Fated
