CLUE,ANS,POS
Helical shape ,spiral,2
Rub out ,erase,1
Causing death ,lethal,8
Cultivate ,nurture,1
Do away with ,abolish,14
Spooky ,eerie,2
Loud harsh cry as of parrot or chicken ,squawk,1
Secret political clique ,cabal,1
An up-slope ,ascent,1
Sidewalk ,pavement,1
Plant with edible stalks ,celery,6
Hoist; wading bird ,crane,1
Accumulate ,hoard,5
Representations or reflections ,images,1
Not favoured by chance ,unlucky,1
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Aubergine ,eggplant,1
Stone worker ,mason,2
Extent of something's outer part,surface area,11
"Leaders, bosses ",chiefs,3
