CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Not often come across ,scarce,4
Rub out ,erase,1
Ruler ,king,10
Cultivate ,nurture,2
Fullness ,satiety,1
Spooky ,eerie,2
Loud harsh cry as of parrot or chicken ,squawk,1
Secret political clique ,cabal,1
Fanciful thoughts ,whimsy,1
An up-slope ,ascent,1
Sidewalk ,pavement,1
Prize ,trophy,4
Hoist; wading bird ,crane,1
Accumulate ,hoard,6
Small hard growth on skin,wart,1
Representations or reflections ,images,1
Not favoured by chance ,unlucky,2
Stone worker ,mason,12
"Eg, arras, Gobelin ",tapestry,6
