CLUE,ANS,POS
Self-love ,narcissism,6
Focal point for Mass ,altar,1
Season of falling leaves ,autumn,1
Slack,loose,1
Queen of fairies ,titania,4
Motherly,maternal,2
The mythical giant with a single eye in the middle of his forehead ,cyclops,2
Lacking any ethical sense ,amoral,1
Simple and guileless,naive,1
Rope loop ,noose,3
Quick look ,glance,1
Quick way to meet a new partner?,speed dating,1
Estrange ,alienate,1
Push roughly ,jostle,2
Bird of prey ,raptor,6
"Good enough, acceptable ",adequate,8
"Long, narrow hilltop ranges ",ridges,3
Idolise ,worship,2
Unwanted plant ,weed,1
