CLUE,ANS,POS
Caviar fish ,sturgeon,1
Tunes ,melodies,1
Inconsequential ,minor,2
Small outpost of families ,settlement,3
Protects ,shields,1
Tracker ,stalker,3
Bringing into existence ,creating,1
Card game ,canasta,10
Furious ,irate,5
Ambiguous ,equivocal,16
Spanish fizz,cava,1
"US state, capital Columbus ",ohio,4
Sorrow ,grief,2
Aperture ,gap,5
Wall paintings ,frescoes,1
It's used by a conductor and a policeman ,baton,1
Skinflint ,miser,1
Big brass instrument ,tuba,5
Prolonged; nagging ,persistent,1
Increase speed ,accelerate,2
