CLUE,ANS,POS,FOUND IN
Tasmanian capital,hobart,1,"Hobart - The capital city and largest urban area of Tasmania, situated on the estuary of the Derwent River."
One of Lear's daughters ,cordelia,3,"Cordelia - The youngest of Lear's daughters, often portrayed as the most virtuous and loyal to her father despite their strained relationship."
"Overturn, disturb ",upset,5,Upset - To cause disorder in (a situation); disturbed emotionally or physically.
Corpse ,body,11,Decaying body
Counterfeit ,fake,3,Counterfeit goods - Items made to look like genuine products but are fake and often sold illegally.
Audacious robbery,heist,1,"Heist - A daring plan to steal valuables, often executed with precision and speed."
Outlook or aspect,prospect,3,"Prospectus - a written document that describes and informs about a proposed venture, project, or plan, presenting its aspects and future possibilities."
Sideways somersault,cartwheel,3,Cartwheel - A gymnastic move involving a series of hand-and-foot contacts in a continuous circular movement.
Rapid alternation of notes ,trill,2,Trills
Dwell ,reside,1,Residence
Reigned ,ruled,17,"Autocracy (a system where one person has unlimited control and power, often ruled by decree)"
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1,The Great Gatsby (Novel)
Occuring twice a year ,biannual,8,Bi-monthly (Occurring every two months; not strictly biannually but twice a year in some cases)
Express gratitude to ,thank,1,Thankful
Front section of a plane,cockpit,4,"Cockpit - The area in front of an airplane where the pilots sit and control the aircraft's systems, including those in the front section."
Prepare for publication ,edit,1,Editing
Spice ,cumin,8,"Cumin Seeds - Small seeds from the cumin plant that have a warm, earthy taste often found in Mexican and Middle Eastern cuisine."
Heads - fans - fruit,nuts,18,"Coconutheads (Implied fruit, as coconuts are sometimes considered a 'fruit')"
