CLUE,ANS,POS,FOUND IN
Texans sometimes wear hats to hold ten of them ,gallon,1,Ten-gallon hats
At a great distance ,afar,6,Unreachable from afar
Slow a vehicle ,brake,3,Apply brakes gently
"Very old English cop, or spud scraper ",peeler,6,Hefty spud scraper (modern term for a potato digger or peeler)
Press ,iron,17,Constricted environment
Large snake ,boa,3,Boa constrictor
Enquire,ask,1,Ask about
"Funny, droll ",comic,8,Comically unusual
Medicine for constipation ,laxative,1,Laxatives
Small dark-purple plum ,damson,7,European Damson
Dead or dilatory ,late,9,Apathetic (indirectly related)
Loft ,attic,1,Attic-style apartment
Too tolerant or generous ,indulgent,2,Excessively indulgent
"Hi, howdy ",hello,4,Casual hello
