CLUE,ANS,POS,FOUND IN
Lie ,fib,1,Fibbing
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,4,"Inner solar system: Mercury, Venus, Earth, and Mars are the planets situated within the asteroid belt's orbit around the Sun."
Had as a purpose ,intended,1,Intended goal or objective
Moneylender who charges excessive interest ,usurer,8,Venal usurer
Duo ,two,13,Coexistent twosome
Card game with four players ,bridge,1,"Four-player bridge: An extended version of traditional bridge where there are two teams, each comprising four players."
Acute shortage ,dearth,5,Intense dearth
Greek god of wine and ecstasy ,dionysus,12,"In this intricate worldview, Dionysus stands out as the embodiment of ecstasy and revelry tied closely to wine—a substance both revered for its life-giving properties and feared for its intoxicating potential."
Inequitable ,unjust,2,Biased: Showing unjust favoritism or prejudice toward one group over another
Wimbledon game ,tennis,1,Tennis match at the prestigious All England Club
Fire-raising crime ,arson,1,Arsonist
Overwhelming fear ,panic,4,Panicky
Dependent (on someone or something) ,reliant,4,Partially reliant
Fruit trees ,orchard,1,Orchard-grown
Boiling water vapour,steam,1,Steam (most common representation)
Carve a statue ,sculpt,1,Sculptor
Case of top cards ,aces,1,"Aces high - In card games where the ace can be played as either a one or above, placing them atop the deck maximizes their value."
