CLUE,ANS,POS
Fewer ,less,1
Film ,movie,1
Forgive sins,absolve,2
Defy ,flout,4
Wryly satirical ,ironic,5
Renounce (a belief) ,recant,15
Sorcery -- conjuring ,magic,3
Audacity ,rashness,15
Golf ball support ,tee,1
"James --, fourth US president ",madison,1
Discover ,learn,4
Book of maps ,atlas,1
Quavering,tremulous,8
Exalted; awesome ,sublime,4
Loop of rope with a slip knot,noose,4
South American capital ,brasilia,8
Amiss ,awry,1
Artillerymen,gunners,1
Arab sailing ship ,dhow,1
Bequest ,legacy,2
Aristocratic lady,countess,1
Polite addition to a request ,please,2
Endured ,lasted,9
A feeling of righteous anger,outrage,2
Low spirits,melancholy,2
The easing of tensions between nations ,detente,1
Large military force,army,1
