CLUE,ANS,POS,FOUND IN
'The knee of an horse' (Johnson) ,pastern,10,Pastern (part of the lower leg in horses)
Plug for a cask's vent hole ,spigot,13,Spigot block
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh
Of system of land-holding in Middle Ages ,feudal,3,Feudal tenure
Reptile with shell,tortoise,1,"Unlike turtles, tortoises spend the majority of their life on land, not in water."
"Quick, sharp, bite ",nip,13,Snippy
Medieval steward ,seneschal,2,Seneschal (a high official in some kingdoms)
Evil in nature ,malign,9,Malignant
A change of explanation ,reinterpretation,8,Reinterpretation - understanding or explaining in a different way than previously understood or explained
Steer ship nearer the wind ,luff,12,Luffing (when the sails flap because of inadequate wind or improper trim while steering nearer the wind)
Water-cask; object of derision ,butt,1,"Buttinsky (a meddler or busybody, often the target of mockery like an old water-cask)"
Fur trimming on royal robes ,ermine,5,Ermine (specifically white-tailed weasel used for its winter coat)
Stench ,reek,7,Reeking
